Business Name,Email,Source
Collage Shop Store,callcollageblr@gmail.com,Customer
Orion Mall,priyanka@orionmalls.com,Customer
Orion Mall,poonamnaik@orionmalls.com,Customer
Orion Mall,gre@orionmalls.com,Customer
Orion Mall,jejjujacob@brigadegroup.com,Customer
"The Bombay Store - Garuda Mall, Bengaluru",feedback@bombaystore.com,Customer
"The Bombay Store - Garuda Mall, Bengaluru",orders@bombaystore.com,Customer
M5 Ecity Mall,rajesh.naidu@ppz.co.in,Customer
Bangalore Spring Industries,info@bangaloresprings.com,Customer
Greenlam Industries Ltd - Branch Bangalore,info@greenlamindustries.com,Customer
Jayshree Industries,exports@jayshreeindustries.net,Customer
Jayshree Industries,info@jayashree.com,Customer
Bal Pharma Limited,info@balpharma.com,Customer
Bal Pharma Limited,info@balpharma.com,Customer
Raytech Electronics,info@raytech-electronics.com,Customer
MicroLOGIX,purchase@e-micrologix.com,Customer
MicroLOGIX,sales@e-micrologix.com,Customer
Meru Precision Industries,merushiv@yahoo.com,Customer
Resistors Manufacturing Company,sales@rmc-india.com,Customer
The Startup Zone,support@thestartupzone.in,Customer
StartuphouZ | One Stop Solution for Startup Needs,meetus.startuphouz@gmail.com,Customer
STARTUP KARNATAKA,startupcell@karnataka.gov.in,Customer
Bunker Integrated,info@bunkerintegrated.in,Customer
Bunker Integrated,info@bunkerintegrated.in,Customer
Summentor Pro Business Consultants,info@summentorpro.com,Customer
NowFloats Technologies Limited,work@nowfloats.com,Customer
NowFloats Technologies Limited,ria@nowfloats.com,Customer
Sparkleminds - Best Franchise Consultants In India Since 1998,franchise@sparkleminds.com,Customer
StartupCoE.com,learn.101courses@gmail.com,Customer
StartupCoE.com,Startupscoe@gmail.com,Customer
StartupCoE.com,example@dmin.com,Customer
"O.G. Variar and Sons, Variar Bakery",ogvariarbakery@gmail.com,Customer
Amintiri - Cafe | Patisserie | Gifting,hello@amintiri.in,Customer
Magnolia Bakery,hello@magnoliabakery.com,Customer
Magnolia Bakery,media@magnoliabakery.com,Customer
Theobroma,contact@theobroma.in,Customer
German BrezelHaus - Bakery & Bistro,info@germanbrezelhaus.com,Customer
German BrezelHaus - Bakery & Bistro,user@domain.com,Customer
Magnolia Bakery,hello@magnoliabakery.com,Customer
Magnolia Bakery,media@magnoliabakery.com,Customer
Sreenivasa Brahmins Bakery,sreenivasabrahmminsbakery@gmail.com,Customer
"Iris Café & Kitchen, JP Nagar",hsr@iriscafe.in,Customer
"Iris Café & Kitchen, JP Nagar",info@domainname.com,Customer
"Iris Café & Kitchen, JP Nagar",jpn@iriscafe.in,Customer
"Iris Café & Kitchen, JP Nagar",jayanagar@iriscafe.in,Customer
Roastea - Curated Coffee And Tea Artisans,feedback@roastea.in,Customer
The Hole In The Wall Cafe,the.hole.in.the.wall.cafe@gmail.com,Customer
Over Coffee,overcoffeeindia@gmail.com,Customer
Kake Di Hatti Indiranagar,kakedihatti1942@gmail.com,Customer
Bombay Brasserie - Indiranagar,marketing@bombay-brasserie.in,Customer
"Chianti, Indiranagar",chiantibangalore@gmail.com,Customer
Truffles - Indiranagar,info@truffles.net.in,Customer
The Reservoire Indiranagar,thereservoire@gmail.com,Customer
Toit,toitblr.east@toit.in,Customer
Toit,toitpune@toit.in,Customer
Toit,toitmumbai@toit.in,Customer
Toit,toitblr@toit.in,Customer
Toit,TOITBLR@TOIT.IN,Customer
Toit,toitblr.east@toit.in,Customer
Pizza 4P's Indiranagar,feedback@pizza4ps.com,Customer
Pizza 4P's Indiranagar,info@pizza4ps.com,Customer
Pasta Street - Indiranagar,info@pastastreet.co.in,Customer
Burma Burma Restaurant & Tea Room,name@email.com,Customer
Burma Burma Restaurant & Tea Room,jane@framer.com,Customer
Burma Burma Restaurant & Tea Room,info@burmaburma.in,Customer
Little Italy Indiranagar,marketing@littleitaly.in,Customer
Little Italy Indiranagar,jamshedpur@littleitaly.in,Customer
Little Italy Indiranagar,anmoltmehta@gmail.com,Customer
Little Italy Indiranagar,ghaziabad@littleitaly.in,Customer
Little Italy Indiranagar,areamanager1@littleitaly.in,Customer
Little Italy Indiranagar,bhopal@littleitaly.in,Customer
Little Italy Indiranagar,areamanager2@littleitaly.in,Customer
Little Italy Indiranagar,areamanager.pune@littleitaly.in,Customer
Little Italy Indiranagar,bhilwara@littleitaly.in,Customer
Little Italy Indiranagar,agra@littleitaly.in,Customer
Little Italy Indiranagar,areamanager.blr@littleitaly.co.in,Customer
Little Italy Indiranagar,pundlikapai@littleitaly.in,Customer
House of Commons,gm@jupiterhospitality.com,Customer
House of Commons,meetraghavkrish@gmail.com,Customer
Chowman (Indiranagar),Chowmankolkata@gmail.com,Customer
Chowman (Indiranagar),support@chowman.in,Customer
Chowman (Indiranagar),foodiedada@gmail.com,Customer
Chowman (Indiranagar),feedback@chowman.in,Customer
Olive Hotel Indiranagar By Embassy Group,elevates@3x.webp,Customer
Olive Hotel Indiranagar By Embassy Group,info@oliveliving.com,Customer
Olive Hotel Indiranagar By Embassy Group,new_respbanner@3x-scaled-1.webp,Customer
Olive Hotel Indiranagar By Embassy Group,group-2@3x-4.webp,Customer
La Sara Hometel,crm@lasarahotels.com,Customer
Lazdana Hotel Bangalore,reservations@lazdana.com,Customer
Lazdana Hotel Bangalore,sales@lazdana.com,Customer
Lazdana Hotel Bangalore,reservations.blr@lazdana.com,Customer
Olive Hotel Indiranagar 100Ft Road by Embassy Group,elevates@3x.webp,Customer
Olive Hotel Indiranagar 100Ft Road by Embassy Group,info@oliveliving.com,Customer
Olive Hotel Indiranagar 100Ft Road by Embassy Group,new_respbanner@3x-scaled-1.webp,Customer
Olive Hotel Indiranagar 100Ft Road by Embassy Group,group-2@3x-4.webp,Customer
Octave Crystal Heights,reservations_pld@octavehotels.com,Customer
Octave Crystal Heights,reservations_glf@octavehotels.com,Customer
Octave Crystal Heights,reservations_jpn@octavehotels.com,Customer
Octave Crystal Heights,reservations_upt@octavehotels.com,Customer
Octave Crystal Heights,parisresidency1@gmail.com,Customer
Octave Crystal Heights,rnt.octavehotels@gmail.com,Customer
Octave Crystal Heights,reservations_roc@octavehotels.com,Customer
Octave Crystal Heights,hoteltajpalace7@gmail.com,Customer
Octave Crystal Heights,reservations_rgp@octavehotels.com,Customer
Octave Crystal Heights,info@kingsuites.com,Customer
Octave Crystal Heights,reservations@styloteljagadish.com,Customer
Octave Crystal Heights,reservations_jmy@octavehotels.com,Customer
Octave Crystal Heights,reservations_mth@octavehotels.com,Customer
Octave Crystal Heights,reservations_csl@octavehotels.com,Customer
Octave Crystal Heights,saarangforever@gmail.com,Customer
Octave Crystal Heights,reservations_orc@octavehotels.com,Customer
Octave Crystal Heights,reservations_rdy@octavehotels.com,Customer
Octave Crystal Heights,reservations_fmt@octavehotels.com,Customer
Octave Crystal Heights,reservations_chh@octavehotels.com,Customer
Octave Crystal Heights,naufalbedrody@octavehotels.com,Customer
Octave Crystal Heights,reservation@vishwaratnahotel.com,Customer
Octave Crystal Heights,reservations_cls@octavehotels.com,Customer
Octave Crystal Heights,reservations_kpk@octavehotels.com,Customer
Octave Crystal Heights,reservations_stu@octavehotels.com,Customer
Octave Crystal Heights,reservations_lsv@octavehotels.com,Customer
Octave Crystal Heights,mailmejagdish41@gmail.com,Customer
Octave Crystal Heights,reservations@octavehotels.com,Customer
Octave Crystal Heights,reservations_shp@octavehotels.com,Customer
Octave Crystal Heights,reservations_adi@octavehotels.com,Customer
Octave Crystal Heights,hotelverdisso2022@gmail.com,Customer
Octave Crystal Heights,kanakakrinacomfortskkc@gmail.com,Customer
Octave Crystal Heights,reservations_bun@octavehotels.com,Customer
Octave Crystal Heights,hil.octavehotels@gmail.com,Customer
Octave Crystal Heights,styloteljagadish@gmail.com,Customer
Octave Crystal Heights,reservations_nrv@octavehotels.com,Customer
Octave Crystal Heights,frontdesk.bgarh@bundelaresorts.com,Customer
Octave Crystal Heights,reservations_cap@octavehotels.com,Customer
Octave Crystal Heights,reservations_dbl@octavehotels.com,Customer
Octave Crystal Heights,reservations_crh@octavehotels.com,Customer
Octave Crystal Heights,reservations_him@octavehotels.com,Customer
Octave Crystal Heights,reservations_plz@octavehotels.com,Customer
Octave Crystal Heights,reservations_brk@octavehotels.com,Customer
Octave Crystal Heights,reservations_rop@octavehotels.com,Customer
Octave Crystal Heights,velsgrand.bangalore@gmail.com,Customer
Octave Crystal Heights,reservations_kan@octavehotels.com,Customer
Octave Crystal Heights,jmhotelspvtltd@gmail.com,Customer
Octave Crystal Heights,reservations_nst@octavehotels.com,Customer
Octave Crystal Heights,kul.octavehotels@gmail.com,Customer
Olive Zip Domlur by Embassy Group,elevates@3x.webp,Customer
Olive Zip Domlur by Embassy Group,info@oliveliving.com,Customer
Olive Zip Domlur by Embassy Group,new_respbanner@3x-scaled-1.webp,Customer
Olive Zip Domlur by Embassy Group,group-2@3x-4.webp,Customer
Olive Zip Indiranagar Metro by Embassy Group,elevates@3x.webp,Customer
Olive Zip Indiranagar Metro by Embassy Group,info@oliveliving.com,Customer
Olive Zip Indiranagar Metro by Embassy Group,new_respbanner@3x-scaled-1.webp,Customer
Olive Zip Indiranagar Metro by Embassy Group,group-2@3x-4.webp,Customer
UPAR Hotels Indiranagar,contact@uparhospitality.com,Customer
Hotel Royal Orchid,hello@regentarewards.com,Customer
"jüSTa Indiranagar, Bangalore",book@justahotels.com,Customer
"jüSTa Indiranagar, Bangalore",reservations-in.blr@justahotels.com,Customer
Sanctum Suites Indiranagar Bangalore,reservations@thesanctumsuites.com,Customer
VALKI EXPORTS PVT LTD,sales@valkiexports.com,Customer
LT Apparel Pvt. Ltd.,Carhartt.kids@ltapparel.com,Customer
LT Apparel Pvt. Ltd.,adidas.InsideSales@ltapparel.com,Customer
LT Apparel Pvt. Ltd.,info@ltapparel.com,Customer
"Envie (Indiranagar, Bengaluru)",care@envie.co.in,Customer
Amith Garment Services,testing.textile@amithgarmentservices.com,Customer
Amith Garment Services,textiletesting@amithgarmentservices.com,Customer
FASHIONS MULTIPLYY || Branded garments wholesalers in Bangalore,fashionsmultiplyy@gmail.com,Customer
Zoetex,info@zoetex.com,Customer
ATLANTIC INTERNATIONAL,atlanticintlblr@gmail.com,Customer
Uniform Nation,support@uniformnation.in,Customer
Indus Intex Private Limited (Factory),info@indus-tex.com,Customer
Indus Intex Private Limited (Factory),careers@indus-tex.com,Customer
"Taneira Sarees (Indiranagar, Bengaluru)",taneira@titan.co.in,Customer
"Taneira Sarees (Indiranagar, Bengaluru)",ecomsupport@titan.co.in,Customer
"Jaypore Store, Indiranagar",hello@jaypore.com,Customer
THRIYA SILKS PVT LTD,support@thriyasilks.com,Customer
THRIYA SILKS PVT LTD,sales@thriyasilks.com,Customer
"Soch at Indiranagar, Bengaluru",support@soch.com,Customer
"Freedom Tree Home Store in Bengaluru - furniture, home furnishings, upholstery & curtains, home decor, ceramics, and lighting",askft@freedomtreedesign.com,Customer
"Freedom Tree Home Store in Bengaluru - furniture, home furnishings, upholstery & curtains, home decor, ceramics, and lighting",askFT@freedomtreedesign.com,Customer
"Suta - Indiranagar, Bangalore. Best Sarees & Blouse Shop",info@suta.in,Customer
"Suta - Indiranagar, Bangalore. Best Sarees & Blouse Shop",abc@xyz.com,Customer
"Suta - Indiranagar, Bangalore. Best Sarees & Blouse Shop",example@email.com,Customer
Moriyo,care@moriyodecor.com,Customer
108 Bespoke,108@108bespoke.com,Customer
Bangalore Dor Tech Pvt. Ltd,bangalore@bangaloredortech.comm,Customer
Bangalore Dor Tech Pvt. Ltd,bangalore@bangaloredortech.com,Customer
Sri Sai Hardware Glass & Plywoods | GODREJ LOCKS | GODREJ SAFES | HETTICH,srisai99hgp@gmail.com,Customer
Shankara Buildpro,online@shankarabuildpro.com,Customer
Shankara Buildpro,customer@buildpro.store,Customer
Croma - Indiranagar,sma439@croma.com,Customer
Croma - Indiranagar,marathahalli-prbc.sm-a060@croma.com,Customer
Croma - Indiranagar,Sma472@croma.com,Customer
Croma - Indiranagar,phnxbglr-sm-a088@croma.com,Customer
Croma - Indiranagar,sma452@croma.com,Customer
Croma - Indiranagar,kormangala-23innerringrd.sm-a058@croma.com,Customer
Croma - Indiranagar,jayanagar-sm-a113@croma.com,Customer
Croma - Indiranagar,Sma561@croma.com,Customer
Croma - Indiranagar,sma724@croma.com,Customer
Croma - Indiranagar,Sma642@croma.com,Customer
Croma - Indiranagar,indiranagar-purbaraag.sm-a045@croma.com,Customer
Croma - Indiranagar,jpnagar-woodys.sm-a056@croma.com,Customer
Croma - Indiranagar,kalyanalar-ssmanor.sm-a018@croma.com,Customer
Girias,info@giriasindia.com,Customer
Reliance Digital,rahul.kulkarni@ril.com,Customer
Reliance Digital,crm_ahm.8872_alphaone@zmail.ril.com,Customer
Reliance Digital,crm_kar.tml2_indiranagar@zmail.ril.com,Customer
Sony Center - Arjay Retail,sellers@shopatSC.com,Customer
Sony Center - Arjay Retail,contactus@shopatsc.com,Customer
Samsung Experience Store Indiranagar,marathalli@conceptsinc.biz,Customer
Samsung Experience Store Indiranagar,slrnwp2105@gmail.com,Customer
Samsung Experience Store Indiranagar,ojas.rmn@gmail.com,Customer
Samsung Experience Store Indiranagar,samsung.phoenixmall@gmail.com,Customer
Samsung Experience Store Indiranagar,slrstorekrp@gmail.com,Customer
Samsung Experience Store Indiranagar,innisfree.kmg@gmail.com,Customer
Samsung Experience Store Indiranagar,info@abmdelight.com,Customer
Samsung Experience Store Indiranagar,sales@samsungsmartcafe.com,Customer
Samsung Experience Store Indiranagar,pinnacle.enterprises.kor@gmail.com,Customer
Samsung Experience Store Indiranagar,samsungtcp@aaaretail.in,Customer
Samsung Experience Store Indiranagar,samsung.kmh@aaaretail.in,Customer
Samsung Experience Store Indiranagar,ncscmh@conceptsinc.biz,Customer
Samsung Experience Store Indiranagar,jinnanitimes@gmail.com,Customer
MI experience center,3af74c2d5d8b493f93abc405cb83371a@alisgp-sentry.d.xiaomi.net,Customer
Royaloak Furniture CMH Road,rnr@royaloakindia.com,Customer
Royaloak Furniture CMH Road,bskr@royaloakindia.com,Customer
Royaloak Furniture CMH Road,tnr@royaloakindia.com,Customer
Royaloak Furniture CMH Road,bns@royaloakindia.com,Customer
Royaloak Furniture CMH Road,bhsr@royaloakindia.com,Customer
Royaloak Furniture CMH Road,wfd@royaloakindia.com,Customer
Royaloak Furniture CMH Road,bok@royaloakindia.com,Customer
Royaloak Furniture CMH Road,bng@royaloakindia.com,Customer
Royaloak Furniture CMH Road,kmh@royaloakindia.com,Customer
Royaloak Furniture CMH Road,krm@royaloakindia.com,Customer
Royaloak Furniture CMH Road,cmh@royaloakindia.com,Customer
Maharaja Furniture,parvaze@maharajafurniture.com,Customer
Home Centre,blrmrt.hccm@landmarkgroup.in,Customer
Home Centre,blrmantri.hccm@landmarkgroup.in,Customer
Home Centre,blrvchc.hccm@landmarkgroup.in,Customer
Home Centre,balaguravaiah.m@landmarkgroup.in,Customer
Home Centre,blrindiranagar.hccm@landmarkgroup.in,Customer
Home Centre,blrfshc.hccm@landmarkgroup.in,Customer
Home Centre,blradarsh.hccm@landmarkgroup.in,Customer
Home Centre,blroasis.hccm@landmarkgroup.in,Customer
Mahindra PPS Showroom Indiranagar Bangalore,crmservice.nag@ppsmahindra.com,Customer
Mahindra PPS Showroom Indiranagar Bangalore,dem@ppsmahindra.com,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,1.1@2x-300x200.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,4.1@2x.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,2.1@2x-255x170.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,6.1@2x.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,6.1@2x-255x170.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,contactus@bimalmaruti.com,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,2.1@2x-300x200.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,5.1@2x-300x200.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,2.1@2x.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,1.1@2x.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,3.1@2x.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,4.1@2x-255x170.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,5.1@2x-255x170.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,4.1@2x-300x200.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,3.1@2x-300x200.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,1.1@2x-255x170.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,3.1@2x-255x170.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,5.1@2x.webp,Customer
BIMAL AUTO AGENCY INDIA PVT. LTD. - Maruti,6.1@2x-300x200.webp,Customer
"Advaith Hyundai Service Center, Indiranagar",servicemgr.in@advaithhyundai.com,Customer
Nandi Toyota U TRUST - Hosur Road,services@renaissanceind.com,Customer
Honda BigWing Bengaluru East - Showroom (#BigWingBLR),contact@bigwingblr.com,Customer
Honda BigWing Bengaluru East - Showroom (#BigWingBLR),hire_me@bigwingblr.com,Customer
Honda BigWing Bengaluru East - Showroom (#BigWingBLR),hire_me@bigwingblr.com,Customer
"Indiranagar Vespa - Aprilia Scooters, RS 457 and Tuono 457 Bikes Showroom (Affine Automotive)",affineautomotive@gmail.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",salesmanager.kamp@kropexauto.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",siddappa@preranamotors.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",service.dairycircle@kropexauto.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",branchhead@khtmotors.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",servicemanager.kamh@kropexauto.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",carloans@khtmotors.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",corporatesales@khtmotors.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",salessupport@pcd.preranamotors.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",sales.gm@kropexauto.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",sales.dairycircle@kropexauto.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",sm-kn@adishakticars.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",gmsales@khtmotors.com,Customer
"Tata Motors Cars Showroom - KHT Motors, Domlur",dgmservice-blr@adishakticars.com,Customer
Royal Enfield Showroom - Teknik Motors,teknikmotors.indiranagar@dealer.royalenfield.com,Customer
TAFE Access Škoda Showroom,coo.blr@ppsskoda.com,Customer
TAFE Access Škoda Showroom,servicehead.blr@ppsskoda.com,Customer
TAFE Access Škoda Showroom,ssm.stmrk@tefeaccess.com,Customer
TAFE Access Škoda Showroom,customercare@karrskoda.in,Customer
TAFE Access Škoda Showroom,vpsales@rajaskodas.com,Customer
TAFE Access Škoda Showroom,srvmgr.okli@ppsskoda.com,Customer
TAFE Access Škoda Showroom,sales.sadashivanagar@ppsskoda.com,Customer
TAFE Access Škoda Showroom,sm.hosurroad@tafeaccess.com,Customer
TAFE Access Škoda Showroom,headservice@karrskoda.in,Customer
Figurine Fitness,santosh@figurinefitness.in,Customer
My Third Space,hello@mythirdspace.fit,Customer
Marie Claire Paris,marieclaire.indiranagar@gmail.com,Customer
Balance Wellness and Spa,info@balancewellnessspa.in,Customer
Havana the Salon | Indiranagar | for your Beauty,havanathesalon36@gmail.com,Customer
Havana the Salon | Indiranagar | for your Beauty,info@havanasalons.com,Customer
"Bodycraft Salon, Spa & Clinic - Indiranagar",guestrelations@bodycraft.co.in,Customer
Pride Thai Spa - Massage Spa Indiranagar Bengaluru,info@pridethaispa.com,Customer
Moonlight Salon and wellness,moonlightsalonwellness@gmail.com,Customer
Hwarang Thai Spa,info@hwarangthaispa.com,Customer
Eevee Luxury Spa,eeveeluxuryspa01@gmail.com,Customer
Eevee Luxury Spa,eeveeluxuryspa01@gmail.com,Customer
Blown - Salon - Indiranagar,info.newbelroad@blown.co.in,Customer
Blown - Salon - Indiranagar,info.indiranagar@blown.co.in,Customer
Blown - Salon - Indiranagar,customer.care@blown.co.in,Customer
Blown - Salon - Indiranagar,info.vittalmallyaroad@blown.co.in,Customer
Manipal Clinic Indiranagar,manipalclinic.indiranagar@manipalhospitals.com,Customer
Even Clinic Indiranagar 🎈,hello@even.in,Customer
"Revive Hospitals || Best Gynecologists, surgeons, pediatricians in Indiranagar Bangalore",marketing@revivehospitals.com,Customer
Dr Rao Medical Center,drraocenter@gmail.com,Customer
Lotus Diagnostic Centre,lotusdiagnostic@gmail.com,Customer
The Life Plus Women's Hospital & Fertility Centre,thelifeplushospitals@gmail.com,Customer
Apple Baby Clinic/ Revive Hospitals,marketing@revivehospitals.com,Customer
MEDRAY EVO AI DIAGNOSTIC CENTRE,appointments@medray.in,Customer
Dr. Health Clinic,support@drhealthclinic.com,Customer
Dr C Jagadeesh's Dental Clinic,user@domain.com,Customer
Dr C Jagadeesh's Dental Clinic,drcjagadeeshdentalclinic@gmail.com,Customer
Apollo Dental Indiranagar CMH Road | Best Dental Clinic in Indiranagar | Dentist in Indiranagar| Dental Implants | Invisalign,info@apollodentalindiranagar.com,Customer
Beyond Smiles Dental Clinic,drshobithshetty@gmail.com,Customer
Odus Dental Indiranagar | Best Dental Clinic in Indiranagar | Root Canal | Dental Implants | Invisalign Bangalore,odusdentalcare@gmail.com,Customer
American Dental Practices,info@americandentalpractices.in,Customer
"Happiest Pearls - Dental Clinic, Indiranagar (A Unit of Happiest Health)",jobs@happiesthealth.com,Customer
"Happiest Pearls - Dental Clinic, Indiranagar (A Unit of Happiest Health)",AtithiService@happiesthealth.com,Customer
Dezy Dental,care@dezy.com,Customer
Narayana Specialists Dental and Implant Center,care@narayanadental.com,Customer
All Care Dental Centre Indiranagar,drmuralimj@yahoo.com,Customer
Dental Sanctuary,info@dentalsanctuary.in,Customer
MedPlus Esi Hospital Road Indira Nagar,wecare@medplusindia.com,Customer
MedPlus Indira Nagar 2nd Stage New,wecare@medplusindia.com,Customer
KPN Fresh - Indiranagar,support@kpnfarmfresh.com,Customer
The Organic World - Indiranagar,hello@theorganicworld.com,Customer
Vishal Mega Mart,hk22.sm@vishalretail.co.in,Customer
Vishal Mega Mart,customercare@vishalmegamart.com,Customer
The Sign Lab,thesignlab1@gmail.com,Customer
NewPrintHouse - Digital Printing and sign board,printhousebangalore@gmail.com,Customer
NewPrintHouse - Digital Printing and sign board,nphblr@gmail.com,Customer
Acme Experience Marketing Pvt Ltd,hr@acmeexperience.com,Customer
Acme Experience Marketing Pvt Ltd,info@acmeexperience.com,Customer
Artisans Events - Event Management,info@artisansmedia.com,Customer
GRAPE EVENTS PVT LTD,info@grapevents.com,Customer
Meragi Events,contact@meragi.com,Customer
Optimum Promotions and Events - Brand Activation and Event Management Company in Bangalore,info@optimumpromos.com,Customer
Celebrations By Evolves Group,evolvesevents@gmail.com,Customer
Celebrations By Evolves Group,evolveevents@gmail.com,Customer
Thomas Cook - Indiranagar | Holidays & Forex,Sameer.kulkarni@thomascook.in,Customer
LUXURY WORLD TOURS,reservation@luxuryworldtours.in,Customer
Trinity Air Travel And Tours Pvt Ltd,info@trinityworldholidays.com,Customer
VISHAL TOURS & TRAVELS,bookings@vishaltoursandtravels.in,Customer
VISHAL TOURS & TRAVELS,abc@gmail.com,Customer
Enchanting Travels,contact@enchantingtravels.com,Customer
Freedom Holidays,info@freedomholidayseurope.com,Customer
Veena World - Bengaluru Indiranagar,feedback@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.sunnydaysholiday@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,travel@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.kothawalatravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.travelworld@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.thane@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.aaravholiday@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.andheri@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.acetoursandtravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.prettyplanet@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.dreamholidays@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.versova@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,ta.mpathservices@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,ta.pachamamatravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.chembur@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.subhechhaholiday@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.belgaumkrish@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.keeptravelling@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.yashtours@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.exploreventures@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.worryfreetravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.neetamarketing@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.chinchwad@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.matunga@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.anandsavedi@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.pambulatourstravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.noida@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.mythritravelluxandventures@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.arthtours@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.harshutours@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.saitravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.vaishnaviagencie@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,ta.tripcrafters@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.travelpointtours@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.borivali@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.laturgalaxy@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.skyholidays@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.hyderabad@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.rajlaxmeholidays@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.chennai@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,osa.majestytours@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.afenterprises@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.hillmountholidays@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.ahmedabad@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.shriganesh@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,psp.savanitourism@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,ta.swamitoursandtravels@veenaworld.com,Customer
Veena World - Bengaluru Indiranagar,sales.ghatkopar@veenaworld.com,Customer
